MovieID,Title,Genres,image_url,num_rating,avg_rating,weighted_rating
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,https://liangfgithub.github.io/MovieImages/199.jpg?raw=true,117,3.8119658119658117,3.6512406446874794
213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,https://liangfgithub.github.io/MovieImages/213.jpg?raw=true,123,4.056910569105691,3.7303788957361954
215,Before Sunrise (1995),Drama|Romance,https://liangfgithub.github.io/MovieImages/215.jpg?raw=true,160,3.80625,3.665189945322812
222,Circle of Friends (1995),Drama|Romance,https://liangfgithub.github.io/MovieImages/222.jpg?raw=true,329,3.547112462006079,3.562638236021632
223,Clerks (1994),Comedy,https://liangfgithub.github.io/MovieImages/223.jpg?raw=true,1412,3.946883852691218,3.8882618403322535
229,Death and the Maiden (1994),Drama|Thriller,https://liangfgithub.github.io/MovieImages/229.jpg?raw=true,108,3.5,3.5582534843983074
232,Eat Drink Man Woman (1994),Comedy|Drama,https://liangfgithub.github.io/MovieImages/232.jpg?raw=true,346,4.07514450867052,3.8588525225795567
233,Exotica (1994),Drama,https://liangfgithub.github.io/MovieImages/233.jpg?raw=true,235,3.6127659574468085,3.5960871542643735
235,Ed Wood (1994),Comedy|Drama,https://liangfgithub.github.io/MovieImages/235.jpg?raw=true,927,3.696871628910464,3.6708707656631883
246,Hoop Dreams (1994),Documentary,https://liangfgithub.github.io/MovieImages/246.jpg?raw=true,716,4.18854748603352,4.022384675281667
247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,https://liangfgithub.github.io/MovieImages/247.jpg?raw=true,477,3.8658280922431865,3.7631091510713084
249,Immortal Beloved (1994),Drama|Romance,https://liangfgithub.github.io/MovieImages/249.jpg?raw=true,261,3.7586206896551726,3.6686102745905287
253,Interview with the Vampire (1994),Drama|Horror,https://liangfgithub.github.io/MovieImages/253.jpg?raw=true,738,3.524390243902439,3.539700158249664
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,https://liangfgithub.github.io/MovieImages/260.jpg?raw=true,2991,4.453694416583082,4.381512148883871
261,Little Women (1994),Drama,https://liangfgithub.github.io/MovieImages/261.jpg?raw=true,285,3.6491228070175437,3.616263514390793
262,"Little Princess, A (1995)",Children's|Drama,https://liangfgithub.github.io/MovieImages/262.jpg?raw=true,172,3.872093023255814,3.694649193565623
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,https://liangfgithub.github.io/MovieImages/265.jpg?raw=true,772,3.9326424870466323,3.8416998576364443
272,"Madness of King George, The (1994)",Drama,https://liangfgithub.github.io/MovieImages/272.jpg?raw=true,383,3.7258485639686683,3.6662048836856562
280,Murder in the First (1995),Drama|Thriller,https://liangfgithub.github.io/MovieImages/280.jpg?raw=true,212,3.5707547169811322,3.5768088691239788
281,Nobody's Fool (1994),Drama,https://liangfgithub.github.io/MovieImages/281.jpg?raw=true,233,3.648068669527897,3.6123773747697463
290,Once Were Warriors (1994),Crime|Drama,https://liangfgithub.github.io/MovieImages/290.jpg?raw=true,168,3.9166666666666665,3.7101293614745225
293,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,https://liangfgithub.github.io/MovieImages/293.jpg?raw=true,923,4.106175514626218,3.9874831678182936
296,Pulp Fiction (1994),Crime|Drama,https://liangfgithub.github.io/MovieImages/296.jpg?raw=true,2171,4.278212805158913,4.201184399401499
299,Priest (1994),Drama,https://liangfgithub.github.io/MovieImages/299.jpg?raw=true,143,3.664335664335664,3.610231432255433
300,Quiz Show (1994),Drama,https://liangfgithub.github.io/MovieImages/300.jpg?raw=true,705,3.7588652482269502,3.7097811504705724
306,Three Colors: Red (1994),Drama,https://liangfgithub.github.io/MovieImages/306.jpg?raw=true,334,4.227544910179641,3.938844412431921
307,Three Colors: Blue (1993),Drama,https://liangfgithub.github.io/MovieImages/307.jpg?raw=true,243,4.098765432098766,3.8266073642903105
308,Three Colors: White (1994),Drama,https://liangfgithub.github.io/MovieImages/308.jpg?raw=true,202,3.9653465346534653,3.745848774688776
314,"Secret of Roan Inish, The (1994)",Drama,https://liangfgithub.github.io/MovieImages/314.jpg?raw=true,300,3.85,3.722873813511211
318,"Shawshank Redemption, The (1994)",Drama,https://liangfgithub.github.io/MovieImages/318.jpg?raw=true,2227,4.554557700942973,4.449386722020311
319,Shallow Grave (1994),Thriller,https://liangfgithub.github.io/MovieImages/319.jpg?raw=true,273,3.8937728937728937,3.7385631927680003
322,Swimming with Sharks (1995),Comedy|Drama,https://liangfgithub.github.io/MovieImages/322.jpg?raw=true,209,3.712918660287081,3.638890939240901
333,Tommy Boy (1995),Comedy,https://liangfgithub.github.io/MovieImages/333.jpg?raw=true,410,3.502439024390244,3.5338486920305803
334,Vanya on 42nd Street (1994),Drama,https://liangfgithub.github.io/MovieImages/334.jpg?raw=true,114,3.8596491228070176,3.664144688980686
337,What's Eating Gilbert Grape (1993),Drama,https://liangfgithub.github.io/MovieImages/337.jpg?raw=true,693,3.8412698412698414,3.7684767716781464
342,Muriel's Wedding (1994),Comedy|Romance,https://liangfgithub.github.io/MovieImages/342.jpg?raw=true,518,3.6776061776061777,3.644707366681998
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,https://liangfgithub.github.io/MovieImages/345.jpg?raw=true,469,3.8059701492537314,3.724002975543791
346,Backbeat (1993),Drama|Musical,https://liangfgithub.github.io/MovieImages/346.jpg?raw=true,120,3.525,3.5641550553695027
348,Bullets Over Broadway (1994),Comedy,https://liangfgithub.github.io/MovieImages/348.jpg?raw=true,455,3.698901098901099,3.65521457959775
349,Clear and Present Danger (1994),Action|Adventure|Thriller,https://liangfgithub.github.io/MovieImages/349.jpg?raw=true,1059,3.7261567516525025,3.696790956418483
356,Forrest Gump (1994),Comedy|Romance|War,https://liangfgithub.github.io/MovieImages/356.jpg?raw=true,2194,4.087967183226983,4.032496920165679
357,Four Weddings and a Funeral (1994),Comedy|Romance,https://liangfgithub.github.io/MovieImages/357.jpg?raw=true,1233,3.7437145174371453,3.7145955792647625
364,"Lion King, The (1994)",Animation|Children's|Musical,https://liangfgithub.github.io/MovieImages/364.jpg?raw=true,1121,3.8608385370205176,3.8066479973848777
368,Maverick (1994),Action|Comedy|Western,https://liangfgithub.github.io/MovieImages/368.jpg?raw=true,802,3.5236907730673317,3.538262686658841
373,Red Rock West (1992),Thriller,https://liangfgithub.github.io/MovieImages/373.jpg?raw=true,258,3.856589147286822,3.7159797521617994
377,Speed (1994),Action|Romance|Thriller,https://liangfgithub.github.io/MovieImages/377.jpg?raw=true,1650,3.5654545454545454,3.567719201490799
380,True Lies (1994),Action|Adventure|Comedy|Romance,https://liangfgithub.github.io/MovieImages/380.jpg?raw=true,1400,3.6342857142857143,3.625764852812644
412,"Age of Innocence, The (1993)",Drama,https://liangfgithub.github.io/MovieImages/412.jpg?raw=true,295,3.559322033898305,3.5699488745767214
425,Blue Sky (1994),Drama|Romance,https://liangfgithub.github.io/MovieImages/425.jpg?raw=true,105,3.6095238095238096,3.5893953887424166
428,"Bronx Tale, A (1993)",Drama,https://liangfgithub.github.io/MovieImages/428.jpg?raw=true,263,3.931558935361217,3.7542993599127445
431,Carlito's Way (1993),Crime|Drama,https://liangfgithub.github.io/MovieImages/431.jpg?raw=true,369,3.6910569105691056,3.644803467297484
440,Dave (1993),Comedy|Romance,https://liangfgithub.github.io/MovieImages/440.jpg?raw=true,948,3.811181434599156,3.76029739246531
441,Dazed and Confused (1993),Comedy,https://liangfgithub.github.io/MovieImages/441.jpg?raw=true,643,3.6936236391912907,3.6604941464609935
446,Farewell My Concubine (1993),Drama|Romance,https://liangfgithub.github.io/MovieImages/446.jpg?raw=true,254,4.082677165354331,3.8245216537653492
448,Fearless (1993),Drama,https://liangfgithub.github.io/MovieImages/448.jpg?raw=true,228,3.6008771929824563,3.590408399844568
454,"Firm, The (1993)",Drama|Thriller,https://liangfgithub.github.io/MovieImages/454.jpg?raw=true,824,3.5473300970873787,3.555776546990061
457,"Fugitive, The (1993)",Action|Thriller,https://liangfgithub.github.io/MovieImages/457.jpg?raw=true,1995,4.103258145363409,4.04109199315342
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,https://liangfgithub.github.io/MovieImages/471.jpg?raw=true,599,3.631051752921536,3.6156803058784144
474,In the Line of Fire (1993),Action|Thriller,https://liangfgithub.github.io/MovieImages/474.jpg?raw=true,972,3.825102880658436,3.7721767644604243
475,In the Name of the Father (1993),Drama,https://liangfgithub.github.io/MovieImages/475.jpg?raw=true,312,3.9006410256410255,3.752648411926653
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,https://liangfgithub.github.io/MovieImages/480.jpg?raw=true,2672,3.7638473053892216,3.7471246645652188
482,Killing Zoe (1994),Thriller,https://liangfgithub.github.io/MovieImages/482.jpg?raw=true,176,3.528409090909091,3.560583128840853
492,Manhattan Murder Mystery (1993),Comedy|Mystery,https://liangfgithub.github.io/MovieImages/492.jpg?raw=true,335,3.719402985074627,3.6579022616126284
493,Menace II Society (1993),Action|Crime|Drama,https://liangfgithub.github.io/MovieImages/493.jpg?raw=true,298,3.6073825503355703,3.5951125084754945
497,Much Ado About Nothing (1993),Comedy|Romance,https://liangfgithub.github.io/MovieImages/497.jpg?raw=true,667,4.0,3.8794615149112457
507,"Perfect World, A (1993)",Action|Drama,https://liangfgithub.github.io/MovieImages/507.jpg?raw=true,308,3.522727272727273,3.5502057519014483
508,Philadelphia (1993),Drama,https://liangfgithub.github.io/MovieImages/508.jpg?raw=true,561,3.894830659536542,3.7930756428055306
509,"Piano, The (1993)",Drama|Romance,https://liangfgithub.github.io/MovieImages/509.jpg?raw=true,608,3.674342105263158,3.64581950829533
514,"Ref, The (1994)",Comedy,https://liangfgithub.github.io/MovieImages/514.jpg?raw=true,346,3.531791907514451,3.5536027619020496
515,"Remains of the Day, The (1993)",Drama,https://liangfgithub.github.io/MovieImages/515.jpg?raw=true,450,3.917777777777778,3.791730152715104
523,Ruby in Paradise (1993),Drama,https://liangfgithub.github.io/MovieImages/523.jpg?raw=true,117,3.658119658119658,3.6047156842847485
524,Rudy (1993),Drama,https://liangfgithub.github.io/MovieImages/524.jpg?raw=true,476,3.615546218487395,3.603250411953991
527,Schindler's List (1993),Drama|War,https://liangfgithub.github.io/MovieImages/527.jpg?raw=true,2304,4.510416666666667,4.41302043971207
529,Searching for Bobby Fischer (1993),Drama,https://liangfgithub.github.io/MovieImages/529.jpg?raw=true,720,3.977777777777778,3.8697518814761995
531,"Secret Garden, The (1993)",Children's|Drama,https://liangfgithub.github.io/MovieImages/531.jpg?raw=true,338,3.769230769230769,3.685911142261957
534,Shadowlands (1993),Drama|Romance,https://liangfgithub.github.io/MovieImages/534.jpg?raw=true,286,3.835664335664336,3.712296583945149
535,Short Cuts (1993),Drama,https://liangfgithub.github.io/MovieImages/535.jpg?raw=true,301,3.8172757475083055,3.7058427056574255
538,Six Degrees of Separation (1993),Drama,https://liangfgithub.github.io/MovieImages/538.jpg?raw=true,315,3.8222222222222224,3.7111739763674003
539,Sleepless in Seattle (1993),Comedy|Romance,https://liangfgithub.github.io/MovieImages/539.jpg?raw=true,986,3.760649087221095,3.7221640087445547
541,Blade Runner (1982),Film-Noir|Sci-Fi,https://liangfgithub.github.io/MovieImages/541.jpg?raw=true,1800,4.273333333333333,4.183134839236924
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,https://liangfgithub.github.io/MovieImages/549.jpg?raw=true,157,3.821656050955414,3.6698646250974205
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,https://liangfgithub.github.io/MovieImages/551.jpg?raw=true,996,3.717871485943775,3.6888106603913347
553,Tombstone (1993),Western,https://liangfgithub.github.io/MovieImages/553.jpg?raw=true,553,3.8734177215189876,3.7776964199228305
555,True Romance (1993),Action|Crime|Romance,https://liangfgithub.github.io/MovieImages/555.jpg?raw=true,658,3.9285714285714284,3.827639754713694
556,"War Room, The (1993)",Documentary,https://liangfgithub.github.io/MovieImages/556.jpg?raw=true,132,4.2272727272727275,3.7936465733539864
562,Welcome to the Dollhouse (1995),Comedy|Drama,https://liangfgithub.github.io/MovieImages/562.jpg?raw=true,478,3.799163179916318,3.720638804593753
581,"Celluloid Closet, The (1995)",Documentary,https://liangfgithub.github.io/MovieImages/581.jpg?raw=true,141,4.049645390070922,3.7421903063854662
588,Aladdin (1992),Animation|Children's|Comedy|Musical,https://liangfgithub.github.io/MovieImages/588.jpg?raw=true,1351,3.788304959289415,3.753881253834059
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,https://liangfgithub.github.io/MovieImages/589.jpg?raw=true,2649,4.058512646281616,4.014412609015307
590,Dances with Wolves (1990),Adventure|Drama|Western,https://liangfgithub.github.io/MovieImages/590.jpg?raw=true,1451,3.9152308752584424,3.862901570571444
592,Batman (1989),Action|Adventure|Crime|Drama,https://liangfgithub.github.io/MovieImages/592.jpg?raw=true,1431,3.6009783368273935,3.5978978328689086
593,"Silence of the Lambs, The (1991)",Drama|Thriller,https://liangfgithub.github.io/MovieImages/593.jpg?raw=true,2578,4.3518231186966645,4.278827152253063
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,https://liangfgithub.github.io/MovieImages/594.jpg?raw=true,763,3.8453473132372213,3.7764220835150044
595,Beauty and the Beast (1991),Animation|Children's|Musical,https://liangfgithub.github.io/MovieImages/595.jpg?raw=true,1060,3.8858490566037736,3.824097217671093
596,Pinocchio (1940),Animation|Children's,https://liangfgithub.github.io/MovieImages/596.jpg?raw=true,498,3.751004016064257,3.691451287635766
597,Pretty Woman (1990),Comedy|Romance,https://liangfgithub.github.io/MovieImages/597.jpg?raw=true,1046,3.641491395793499,3.629200368693078
599,"Wild Bunch, The (1969)",Western,https://liangfgithub.github.io/MovieImages/599.jpg?raw=true,264,4.087121212121212,3.8315545440623717
608,Fargo (1996),Crime|Drama|Thriller,https://liangfgithub.github.io/MovieImages/608.jpg?raw=true,2513,4.254675686430561,4.189396267201066
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,https://liangfgithub.github.io/MovieImages/610.jpg?raw=true,618,3.546925566343042,3.557454649223815
627,"Last Supper, The (1995)",Drama|Thriller,https://liangfgithub.github.io/MovieImages/627.jpg?raw=true,121,3.603305785123967,3.5882944979239078
628,Primal Fear (1996),Drama|Thriller,https://liangfgithub.github.io/MovieImages/628.jpg?raw=true,485,3.8969072164948453,3.7841653920709
647,Courage Under Fire (1996),Drama|War,https://liangfgithub.github.io/MovieImages/647.jpg?raw=true,441,3.5532879818594103,3.564023146223935
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,https://liangfgithub.github.io/MovieImages/671.jpg?raw=true,456,3.6798245614035086,3.6432909750217926
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,https://liangfgithub.github.io/MovieImages/678.jpg?raw=true,306,4.245098039215686,3.93413455343693
714,Dead Man (1995),Western,https://liangfgithub.github.io/MovieImages/714.jpg?raw=true,153,3.888888888888889,3.6927535066713375
720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,https://liangfgithub.github.io/MovieImages/720.jpg?raw=true,438,4.426940639269406,4.104633349304748
728,Cold Comfort Farm (1995),Comedy,https://liangfgithub.github.io/MovieImages/728.jpg?raw=true,217,3.7649769585253456,3.663308968965496
733,"Rock, The (1996)",Action|Adventure|Thriller,https://liangfgithub.github.io/MovieImages/733.jpg?raw=true,1340,3.723134328358209,3.6994009133711985
741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,https://liangfgithub.github.io/MovieImages/741.jpg?raw=true,314,4.089171974522293,3.8545422532445
745,"Close Shave, A (1995)",Animation|Comedy|Thriller,https://liangfgithub.github.io/MovieImages/745.jpg?raw=true,657,4.52054794520548,4.247137233188096
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,https://liangfgithub.github.io/MovieImages/750.jpg?raw=true,1367,4.4498902706656915,4.306721333607856
766,I Shot Andy Warhol (1996),Drama,https://liangfgithub.github.io/MovieImages/766.jpg?raw=true,100,3.57,3.578437988078573
778,Trainspotting (1996),Drama,https://liangfgithub.github.io/MovieImages/778.jpg?raw=true,751,3.9600532623169107,3.859993418644267
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,https://liangfgithub.github.io/MovieImages/780.jpg?raw=true,1730,3.5104046242774567,3.520007787803668
800,Lone Star (1996),Drama|Mystery,https://liangfgithub.github.io/MovieImages/800.jpg?raw=true,630,4.082539682539682,3.932290331392397
805,"Time to Kill, A (1996)",Drama,https://liangfgithub.github.io/MovieImages/805.jpg?raw=true,344,3.5901162790697674,3.586356569657325
838,Emma (1996),Comedy|Drama|Romance,https://liangfgithub.github.io/MovieImages/838.jpg?raw=true,501,3.8802395209580838,3.775673059926529
858,"Godfather, The (1972)",Action|Crime|Drama,https://liangfgithub.github.io/MovieImages/858.jpg?raw=true,2223,4.524966261808367,4.422830204466087
861,Supercop (1992),Action|Thriller,https://liangfgithub.github.io/MovieImages/861.jpg?raw=true,273,3.5128205128205128,3.5469955222478524
866,Bound (1996),Crime|Drama|Romance|Thriller,https://liangfgithub.github.io/MovieImages/866.jpg?raw=true,572,3.8234265734265733,3.7458914802722143
892,Twelfth Night (1996),Comedy|Drama|Romance,https://liangfgithub.github.io/MovieImages/892.jpg?raw=true,152,3.861842105263158,3.682544078397412
898,"Philadelphia Story, The (1940)",Comedy|Romance,https://liangfgithub.github.io/MovieImages/898.jpg?raw=true,582,4.3006872852233675,4.072860196743785
899,Singin' in the Rain (1952),Musical|Romance,https://liangfgithub.github.io/MovieImages/899.jpg?raw=true,751,4.2836218375499335,4.0980212321408045
900,"American in Paris, An (1951)",Musical|Romance,https://liangfgithub.github.io/MovieImages/900.jpg?raw=true,343,3.8513119533527695,3.732527152151105
901,Funny Face (1957),Comedy|Musical,https://liangfgithub.github.io/MovieImages/901.jpg?raw=true,174,3.6436781609195403,3.6059123930961494
902,Breakfast at Tiffany's (1961),Drama|Romance,https://liangfgithub.github.io/MovieImages/902.jpg?raw=true,676,3.908284023668639,3.8150616252052156
903,Vertigo (1958),Mystery|Thriller,https://liangfgithub.github.io/MovieImages/903.jpg?raw=true,905,4.27292817679558,4.114111882969285
904,Rear Window (1954),Mystery|Thriller,https://liangfgithub.github.io/MovieImages/904.jpg?raw=true,1050,4.476190476190476,4.293258583394205
905,It Happened One Night (1934),Comedy,https://liangfgithub.github.io/MovieImages/905.jpg?raw=true,374,4.280748663101604,3.9876823622641857
906,Gaslight (1944),Mystery|Thriller,https://liangfgithub.github.io/MovieImages/906.jpg?raw=true,187,4.096256684491979,3.7922226795989444
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,https://liangfgithub.github.io/MovieImages/907.jpg?raw=true,105,3.9238095238095236,3.6774214212657963
908,North by Northwest (1959),Drama|Thriller,https://liangfgithub.github.io/MovieImages/908.jpg?raw=true,1315,4.38403041825095,4.247379332501248
909,"Apartment, The (1960)",Comedy|Drama,https://liangfgithub.github.io/MovieImages/909.jpg?raw=true,417,4.127098321342926,3.912749827055273
910,Some Like It Hot (1959),Comedy|Crime,https://liangfgithub.github.io/MovieImages/910.jpg?raw=true,832,4.300480769230769,4.124394376433936
911,Charade (1963),Comedy|Mystery|Romance|Thriller,https://liangfgithub.github.io/MovieImages/911.jpg?raw=true,306,4.183006535947713,3.901142090059951
912,Casablanca (1942),Drama|Romance|War,https://liangfgithub.github.io/MovieImages/912.jpg?raw=true,1669,4.412822049131217,4.297112819762737
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,https://liangfgithub.github.io/MovieImages/913.jpg?raw=true,1043,4.395973154362416,4.228556096339851
914,My Fair Lady (1964),Musical|Romance,https://liangfgithub.github.io/MovieImages/914.jpg?raw=true,636,4.154088050314465,3.9835176373344057
915,Sabrina (1954),Comedy|Romance,https://liangfgithub.github.io/MovieImages/915.jpg?raw=true,365,3.9643835616438357,3.8016485195497127
916,Roman Holiday (1953),Comedy|Romance,https://liangfgithub.github.io/MovieImages/916.jpg?raw=true,425,4.216470588235294,3.969878369515455
918,Meet Me in St. Louis (1944),Musical,https://liangfgithub.github.io/MovieImages/918.jpg?raw=true,189,3.7936507936507935,3.668915227946135
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,https://liangfgithub.github.io/MovieImages/919.jpg?raw=true,1718,4.247962747380675,4.157488064869881
920,Gone with the Wind (1939),Drama|Romance|War,https://liangfgithub.github.io/MovieImages/920.jpg?raw=true,1156,3.9974048442906573,3.9186955053086048
921,My Favorite Year (1982),Comedy,https://liangfgithub.github.io/MovieImages/921.jpg?raw=true,302,3.8940397350993377,3.74657465411544
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,https://liangfgithub.github.io/MovieImages/922.jpg?raw=true,470,4.491489361702127,4.159576357507524
923,Citizen Kane (1941),Drama,https://liangfgithub.github.io/MovieImages/923.jpg?raw=true,1116,4.388888888888889,4.231669913290324
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,https://liangfgithub.github.io/MovieImages/924.jpg?raw=true,1716,4.068764568764569,4.002552412087169
926,All About Eve (1950),Drama,https://liangfgithub.github.io/MovieImages/926.jpg?raw=true,403,4.255583126550868,3.9852409666334765
928,Rebecca (1940),Romance|Thriller,https://liangfgithub.github.io/MovieImages/928.jpg?raw=true,386,4.204663212435233,3.948266875109278
